RDKIT_SMILES,TSNE-PCA-1,TSNE-PCA-2,TSNE-PCA-3,PC-1,PC-2,PC-3,First_Class,Second_Class
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,5.122965,-11.075161,4.7113447,-5.459260989277066,-12.910612772749893,7.964033327101479,Other aliphatics,Others
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.7154074,6.0258527,-16.681105,-0.810948945996451,-9.810918543118976,4.617981134262671,PFAAs,PFSAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.2980667,2.9628468,-20.858412,16.730218303709044,-14.70477638572078,8.104684222784304,PFAAs,PFCAs
C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.242132,3.9018354,-9.109612,17.639921491192815,-0.983972385014068,-7.781231625823206,FASA based PFAA precursors,N-Alkyl FASMACs
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.0426736,-2.540873,-20.164616,0.19506019011792208,-9.834150978491216,0.9462224826046152,Other aliphatics,Others
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.8518753,-0.57746136,0.89597297,-1.2102170196479962,-7.543220499541702,1.6419203089327823,Other aliphatics,PACF-based substances
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,2.8554876,-0.12988536,-3.527912,-2.732280053069708,-0.8039153875705195,-6.8532687036728746,Other aliphatics,PACF-based substances
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(=O)O,-5.317184,-7.292706,-13.995566,-12.548530455361051,-6.034924504040212,3.0203806088705583,Other aliphatics,PACF-based substances
OCC(F)(F)C(F)(F)C(F)(F)CO,-4.858628,-7.9772396,-11.875323,-14.019667508563328,-6.512065625979281,-1.9099825966642157,Other aliphatics,Others
O=C(O)C(F)(F)C(F)(F)C(=O)O,-6.4633293,-11.186818,-13.227168,-17.11577734585783,-5.004528295099012,0.052445515383917764,Other aliphatics,PACF-based substances
CCOC(=O)C(F)(F)C(F)(F)C(=O)OCC,1.2498602,-4.741812,-6.90018,-9.604187474105156,1.5029311233359763,-9.32243396958815,Other aliphatics,PACF-based substances
COC(=O)C(F)(F)C(F)(F)F,-1.8648694,-9.929436,-7.207709,-19.779172425646195,-2.426241685021314,-5.325884973019189,Other aliphatics,PACF-based substances
FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-8.738013,-10.694221,5.946067,-12.321390936141453,-10.436618569257515,7.652254045631222,"Other aliphatics, cyclic","Others, cyclic"
N#CC(F)(F)C(F)(F)F,-19.88645,-4.07196,2.7725708,-23.756542090558266,-8.755189666726015,1.9076676936975103,Other aliphatics,Others
OCC(F)(F)C(F)(F)F,-6.77311,-12.10669,-9.005643,-22.82686378774275,-6.210143360320481,-5.114410998735309,Fluorotelomer PFAA precursors,n:1 FTOHs
O=C(Cl)C(F)(F)C(F)(F)F,-4.167801,-17.310247,3.251903,-23.013929849529084,-8.399925927343139,2.395680269293597,Other aliphatics,Others
O=C(F)C(F)(F)C(F)(F)F,-6.33924,-18.013193,2.6099086,-22.202158036440068,-10.34121186669717,1.941319291150896,Perfluoro PFAA precursors,PAFs
OC(O)C(F)(F)C(F)(F)F,-7.071936,-11.982683,-9.4594,-21.291598912739648,-6.036217740980865,-4.745473643079472,Other aliphatics,Others
O=C(O)C(F)(F)C(F)(F)F,-7.5640683,-11.925798,-10.122649,-22.21587828272181,-6.445086291532904,-0.7777962768196516,PFAAs,PFCAs
FC(F)(F)C(F)(F)C(F)(F)Br,-0.6750262,-18.464865,2.8802686,-21.452717180376453,-12.251292581238012,4.716503253483727,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)Cl,-5.134714,-17.532375,3.076895,-21.257958816360624,-12.634608325381533,4.308217334516187,Other aliphatics,Others
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.7168097,-0.20700718,0.621082,-5.532019260227177,-11.306675532145436,6.27785837130592,Perfluoro PFAA precursors,PASFs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,5.2525177,-4.564308,12.228946,4.4789799793006315,-14.81090354675437,9.25270067300785,Perfluoro PFAA precursors,PFAIs
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.405058,3.9520304,-9.71086,15.960129336644727,-1.5056679006292817,-6.702240020262157,FASA based PFAA precursors,N-Alkyl FASACs
C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.26457012,9.744215,-12.775512,8.276991258142822,-3.074231423944972,-1.6273454536274432,Other aliphatics,PASF-based substances
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,1.2726772,-1.0956972,-5.354042,-5.2216380399424285,-0.030721769052460275,-6.642342333347419,Other aliphatics,PACF-based substances
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)F,9.975366,-12.1609,-10.420714,-10.713044366601213,1.956015312849762,-8.02469618859045,Other aliphatics,Others
CCOC(=O)C(F)(F)C(F)(F)F,1.3851181,-7.8836207,-7.0312185,-16.657877843532187,0.9519672023110041,-10.329066972658367,Other aliphatics,PACF-based substances
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.1171966,1.547241,9.918424,33.22547300897069,-22.918041746730285,18.198135455080894,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,4.997827,-5.9625225,12.926743,-1.6884608755824515,-13.217271217045695,8.183963141642268,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,5.043997,-5.2427506,12.510466,1.7467981795219063,-14.237863866450262,9.077843456576892,Perfluoro PFAA precursors,PFAIs
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1cccs1,-2.2624533,6.482382,18.782276,-4.367707153612907,15.912511622081785,-0.7956243728497494,Side-chain aromatics,Others
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-6.479439,-2.2746959,9.954192,-6.102739512940303,-10.770001128616046,9.153060145997511,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,4.0063334,-10.52314,12.82233,-12.909454815844793,-12.27023122017332,7.465283897867818,Perfluoro PFAA precursors,PFAIs
NC(=O)C(F)(F)C(F)(F)C(F)(F)F,-8.699366,-3.7992527,-11.598052,-17.980268722336273,-3.8579476796508,-0.14723025144474822,Other aliphatics,Others
FC(F)(F)C(F)(I)C(F)(F)F,-11.9616165,-19.453901,-1.0939198,-20.635337242217677,-14.324047463444867,7.6865341949768515,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,5.5639834,-4.0267744,12.070754,7.248470967039544,-14.421964655314401,9.450287871299649,Perfluoro PFAA precursors,PFAIs
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl,-4.415283,-9.970235,6.687336,-14.74056974848998,-8.088486121351513,7.143551461449441,Other aliphatics,Others
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,11.589447,-12.490793,-14.743411,-2.8267503422749267,1.7072724985610284,-5.616501214831066,Other aliphatics,Others
O=C(NOC(=O)C(F)(F)F)C(F)(F)F,-7.2771354,-5.5292826,-3.3474061,-15.962981750921026,-2.648872959531267,0.7545721855644141,Other aliphatics,PACF-based substances
FC(F)=C(F)C(F)=C(F)F,-8.391151,-13.789986,3.0719426,-21.54225612313708,-7.872798668275824,4.975619185365459,PFAS derivatives,With fluorinated C=C or C=O carbon
FC(F)=CC(F)(F)F,-7.1105714,-17.305702,2.3286326,-24.625564791835433,-6.946301025783048,0.3884046815117797,Other aliphatics,Others
O=S1(=O)OC(F)(F)C1(F)F,-14.754266,-11.818019,8.074368,-20.627866199859728,-6.9230627490274745,1.2727855630311804,"Other aliphatics, cyclic","Others, cyclic"
O=C1OC(=O)C(F)(F)C1(F)F,-11.160378,-18.102821,3.117765,-18.70158551675275,-5.216465557824458,4.610177475004782,"Other aliphatics, cyclic","PACF-based substances, cyclic"
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,-9.984376,-18.48697,5.6567283,-17.758563189643382,-4.649071370596191,7.382242873600683,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)I,-0.6715906,-17.571333,8.303879,-21.334019649928432,-12.407539889557395,5.641936110282098,Perfluoro PFAA precursors,PFAIs
COC(=O)C(F)(F)C(F)(F)OC,-1.971874,-8.341891,-7.32264,-16.825988606823902,-0.8152791105609802,-6.667015080454067,Other aliphatics,PACF-based substances
CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.2982078,6.7262006,-11.953201,0.21672910233378828,1.8220580130028683,-11.828081484912513,Other aliphatics,PASF-based substances
Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c1,-10.440153,18.245792,4.2118907,0.15527256063579886,24.84978929593026,2.6818672199207887,Side-chain aromatics,Others
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,5.2864013,-5.3878117,12.62427,0.989263619088947,-12.869911262552776,8.383970980627547,Perfluoro PFAA precursors,PFAIs
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17.160168,3.331551,-11.847472,4.467785372134613,4.840423279697003,-13.342109673515475,Other aliphatics,PASF-based substances
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F,-5.798566,-4.6869764,5.042214,-14.574972649544508,-8.431266475520905,4.4184740326576835,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,7.5465465,-8.009997,13.992518,-7.602684106677143,-5.4222811969872176,-1.1441925236113517,Fluorotelomer PFAA precursors,n:2 FTIs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.7200356,-0.8757367,-21.779955,7.55107122273398,-11.649546991910524,5.088943936564088,Other aliphatics,PACF-based substances
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.073968,-11.292901,-12.585539,-3.5672015126828023,2.156689983920033,-9.706744257355703,Fluorotelomer PFAA precursors,n:2 FTMACs
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-11.1271105,-13.280789,6.249511,-11.857695380733006,-11.72446949305454,8.11850381883656,"Non-PFAA perfluoroalkyls, cyclic","PFAs, cyclic"
CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.793042,8.252179,-10.501714,14.502941986491166,-3.7184599880017326,-6.219032496621548,Other aliphatics,PASF-based substances
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.899917,3.2385461,-10.834282,9.602152409877633,1.15191229020827,-8.910266993168749,FASA based PFAA precursors,N-Alkyl FASACs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.2841425,-9.039205,-13.354543,9.18078004498431,-3.3577389876007757,-5.455403518903288,Fluorotelomer PFAA precursors,n:2 FTMACs
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.9201488,-3.854399,-14.93153,-11.263532218016042,-3.210808150620545,-6.23602554559537,Fluorotelomer PFAA precursors,n:2 FTOHs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,7.014189,-5.647561,12.958854,1.6714914247919097,-9.872152094317164,2.8460717815056222,Fluorotelomer PFAA precursors,n:2 FTIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,6.8176203,-4.2635326,12.150687,7.733966888656615,-12.003163778662907,4.519486135051019,Fluorotelomer PFAA precursors,n:2 FTIs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.412034,-8.4057865,-13.619262,15.382232737935913,-5.7790967320604825,-3.495006034680773,Fluorotelomer PFAA precursors,n:2 FTMACs
CCCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.7708063,9.502169,-12.25452,14.890455834560056,-3.1695670824157327,-7.632825954760836,FASA based PFAA precursors,(N-Alkyl) FASEs
FC(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,-2.7478158,-16.287584,4.0904226,-21.71942167979172,-8.8313563432339,4.7783057268127775,Other aliphatics,Others
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.5755987,-7.495212,-16.083979,-13.472490277027555,-6.504047239018794,1.2896703185950449,PFAAs,PFCAs
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.4316883,5.6236753,-15.605058,-7.99650049664239,-7.534874427913317,2.4794905911877145,PFAAs,PFSAs
O=C(Nc1ccc([N+](=O)[O-])cc1O)C(F)(F)C(F)(F)C(F)(F)F,-10.873924,18.564827,3.9695883,1.221208613335585,25.196329878004885,5.412210067774725,Side-chain aromatics,Others
CCN(CCOP(=O)(O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.088731,7.6711097,9.343359,58.140998490555184,-15.26497917753752,0.287725448005621,Other aliphatics,PASF-based substances
O=S(=O)(O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-6.243306,-7.908413,-17.500063,-7.102120104449519,-6.375702033997859,4.47540198579883,"PFAAs, cyclic","PFSAs, cyclic"
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.550771,0.2548215,0.45643514,1.065588378801571,-5.7962515722854056,-1.9090834305356503,Other aliphatics,PACF-based substances
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,5.8351364,-2.8034055,11.539579,13.28860648933733,-16.111827320440653,10.445452351868148,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,6.1038666,-1.7551557,11.109199,19.325937657887934,-17.864449448574465,11.443287813219692,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,4.7253566,-7.694265,12.9642315,-6.06844342006382,-11.802675214439587,7.551484931994401,Perfluoro PFAA precursors,PFAIs
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.534022,12.023529,5.56761,17.652397338371802,-4.669530458485363,-6.039668446947268,Other aliphatics,PASF-based substances
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.821668,-10.069211,-12.831397,4.453974968715798,-2.8040651939540844,-4.622242472698123,Other aliphatics,Others
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.321599,3.0227792,6.955975,27.682243226014926,-10.418329053523763,-0.02983640109067328,Fluorotelomer PFAA precursors,n:2 FTMACs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.178669,-7.8361454,-13.850846,21.461556199799908,-8.130319252957959,-1.697303364172661,Fluorotelomer PFAA precursors,n:2 FTMACs
FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-14.701835,-11.921864,1.626765,-10.380840406246586,-14.322049972554964,11.884771601046332,"Non-PFAA perfluoroalkyls, cyclic","PFAs, cyclic"
CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.726816,14.004215,-13.227454,14.163232953669693,-2.5671733234638836,-7.481230301359161,Other aliphatics,PASF-based substances
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,10.545066,-12.7319565,-12.01232,-8.74651796582129,3.014887367189381,-9.604063673067348,Other aliphatics,Others
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.327975,-2.4591153,7.054575,5.753394589465188,-12.771934587744957,8.586695742466327,Perfluoro PFAA precursors,PAFs
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-0.19462854,-2.9331067,6.906317,-0.6441127053365107,-11.28714517405575,7.3587590015587985,Perfluoro PFAA precursors,PAFs
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,3.5575607,-1.0144889,6.741864,11.802412097042206,-14.34598301115092,9.619058564585801,Perfluoro PFAA precursors,PAFs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-3.757278,-2.892394,-21.354897,-6.032788106114714,-7.374704782295897,3.0665077987939298,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-1.0326831,0.5576065,-20.145641,1.1341554218028744,-9.513122938784834,4.997030550647367,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.33373877,1.6636772,-20.301355,7.681618593990253,-11.121053995220844,6.341671166398194,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.0322781,2.5982502,-20.668858,13.786896853053006,-12.84866542991344,7.50075050644868,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.89087,8.384835,6.419784,29.03611200437271,-18.35674042034584,10.251695145701325,PFAAs,PFCAs
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.53948706,6.0776305,-17.33496,5.830456333819058,-11.494016142922735,5.982867290125403,PFAAs,PFSAs
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.733122,2.7350743,-11.855849,3.1597516780396044,4.166066607534407,-11.673839123614016,FASA based PFAA precursors,N-Alkyl FASACs
C=CC(=O)OCCC(F)(F)C(F)(F)F,9.150785,-12.781257,-11.114597,-12.643352314478655,3.752536441005769,-9.989882707829356,Fluorotelomer PFAA precursors,n:2 FTACs
CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,8.635932,-1.7977735,-6.9869466,-5.408429241755322,3.0201530371586784,-10.8512779880187,Other aliphatics,Others
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-5.213417,-5.172016,7.709259,-8.041865697556469,-10.840603700304966,6.641987638494495,Perfluoro PFAA precursors,PAFs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.3951663,3.3879924,-20.88627,19.76388839762853,-14.644120017815476,8.621237157863643,PFAAs,PFCAs
FC(F)(Br)C(F)(F)CCBr,2.8832896,-16.391953,0.9267783,-21.088698198528487,-3.2432736515176934,-4.9075061190115195,Other aliphatics,Others
C=CC(F)(F)C(F)(F)Br,2.1466596,-15.750919,-1.5962305,-22.90147661788993,-1.7931766545451298,-3.650165713709895,Other aliphatics,Others
CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.4540167,14.996837,0.69191855,70.48396062497366,5.270326491807321,3.705600007664815,Side-chain aromatics,PASF-based substances
C=CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.4066515,2.6689506,-11.033983,10.68106969621193,-2.484773683720284,-4.7324610972412655,Other aliphatics,PASF-based substances
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.8405,16.816235,12.774676,2.3196014172031334,17.63349885694799,7.329359222740816,Side-chain aromatics,Others
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.637722,-11.3187685,-5.806772,-6.616814409816178,-5.513840757263696,0.8536475317191065,Fluorotelomer PFAA precursors,n:2 FTOs
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.7396333,0.61197495,-2.175738,1.8337060413283504,-6.841322580927399,0.379092169514152,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.5137417,-0.56733966,-3.2951305,-8.119196367951185,-2.769452005041108,-2.780857054146983,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.5740778,0.11270673,-2.5957618,-1.2927855692656485,-5.365313876949699,-0.8485659913782521,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.8140566,1.0469911,-1.864685,4.729158370533202,-7.962320285477675,1.2329453976909104,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.710733,1.8017503,-1.562205,10.7774493909693,-10.204412409123632,2.9174381140217887,Other aliphatics,Others
O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.1863394,5.5006533,-15.50166,0.23751528467369,-5.05137566495945,-2.5104098540310384,Fluorotelomer PFAA precursors,n:2 FTSAs
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.157066,-8.479261,-11.981706,7.424423978674668,-4.340218748123544,-3.5766407133167784,Fluorotelomer PFAA precursors,n:2 FTACs
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,12.661709,-0.83288074,-12.887319,12.173190479964028,-3.2112377847090987,-4.536951770519238,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,6.838495,0.6816687,10.76924,35.12385540247722,-23.563036040402388,14.204242031526272,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,6.589736,-0.15184638,10.760886,28.85295774455131,-21.772550875516547,13.239884009480212,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,6.674927,-3.027805,11.586157,13.664895108549695,-14.061015781584699,5.970242456571159,Fluorotelomer PFAA precursors,n:2 FTIs
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,12.809258,-0.9941886,-12.935879,18.145434760952877,-5.493553200290117,-2.6876609129414257,Other aliphatics,Others
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,12.54731,-0.72654474,-12.850801,6.0084992830769695,-0.7004679883988177,-6.7073530115920805,Other aliphatics,Others
CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.5593482,8.895306,-14.10679,4.758862583986766,-6.967021393961308,1.5641274185439284,FASA based PFAA precursors,N-Alkyl FASAs
