RDKIT_SMILES,PC-1,PC-2,PC-3,First_Class,Second_Class
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.225473008970695,-22.918041746730285,18.198135455080898,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-1.6884608755824515,-13.217271217045697,8.183963141642268,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.7467981795219065,-14.237863866450262,9.077843456576892,Perfluoro PFAA precursors,PFAIs
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1cccs1,-4.367707153612906,15.912511622081785,-0.7956243728497494,Side-chain aromatics,Others
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-6.102739512940303,-10.770001128616048,9.153060145997513,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-12.909454815844793,-12.270231220173319,7.465283897867817,Perfluoro PFAA precursors,PFAIs
NC(=O)C(F)(F)C(F)(F)C(F)(F)F,-17.980268722336273,-3.8579476796507994,-0.14723025144474822,Other aliphatics,Others
FC(F)(F)C(F)(I)C(F)(F)F,-20.635337242217673,-14.324047463444868,7.6865341949768515,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,7.248470967039543,-14.421964655314401,9.450287871299647,Perfluoro PFAA precursors,PFAIs
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl,-14.74056974848998,-8.088486121351512,7.14355146144944,Other aliphatics,Others
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,-2.826750342274927,1.7072724985610284,-5.616501214831067,Other aliphatics,Others
O=C(NOC(=O)C(F)(F)F)C(F)(F)F,-15.962981750921024,-2.648872959531267,0.754572185564414,Other aliphatics,PACF-based substances
FC(F)=C(F)C(F)=C(F)F,-21.542256123137076,-7.872798668275824,4.975619185365459,PFAS derivatives,With fluorinated C=C or C=O carbon
FC(F)=CC(F)(F)F,-24.62556479183543,-6.946301025783048,0.3884046815117797,Other aliphatics,Others
O=S1(=O)OC(F)(F)C1(F)F,-20.627866199859728,-6.9230627490274745,1.2727855630311804,"Other aliphatics, cyclic","Others, cyclic"
O=C1OC(=O)C(F)(F)C1(F)F,-18.70158551675275,-5.216465557824458,4.610177475004782,"Other aliphatics, cyclic","PACF-based substances, cyclic"
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,-17.758563189643382,-4.649071370596192,7.382242873600682,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)I,-21.334019649928432,-12.407539889557397,5.641936110282098,Perfluoro PFAA precursors,PFAIs
COC(=O)C(F)(F)C(F)(F)OC,-16.825988606823902,-0.8152791105609802,-6.667015080454066,Other aliphatics,PACF-based substances
CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.21672910233378828,1.8220580130028685,-11.828081484912513,Other aliphatics,PASF-based substances
Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c1,0.15527256063579883,24.84978929593026,2.6818672199207887,Side-chain aromatics,Others
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0.989263619088947,-12.869911262552774,8.383970980627547,Perfluoro PFAA precursors,PFAIs
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.467785372134614,4.840423279697003,-13.342109673515475,Other aliphatics,PASF-based substances
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F,-14.574972649544508,-8.431266475520905,4.418474032657684,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,-7.602684106677143,-5.4222811969872176,-1.1441925236113515,Fluorotelomer PFAA precursors,n:2 FTIs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,7.55107122273398,-11.649546991910523,5.088943936564088,Other aliphatics,PACF-based substances
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.5672015126828023,2.1566899839200335,-9.706744257355702,Fluorotelomer PFAA precursors,n:2 FTMACs
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-11.857695380733004,-11.724469493054539,8.11850381883656,"Non-PFAA perfluoroalkyls, cyclic","PFAs, cyclic"
CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.502941986491164,-3.7184599880017326,-6.219032496621547,Other aliphatics,PASF-based substances
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.602152409877633,1.15191229020827,-8.910266993168747,FASA based PFAA precursors,N-Alkyl FASACs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.18078004498431,-3.3577389876007753,-5.455403518903287,Fluorotelomer PFAA precursors,n:2 FTMACs
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-11.263532218016042,-3.2108081506205455,-6.236025545595371,Fluorotelomer PFAA precursors,n:2 FTOHs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.6714914247919095,-9.872152094317165,2.846071781505622,Fluorotelomer PFAA precursors,n:2 FTIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,7.733966888656615,-12.003163778662909,4.519486135051018,Fluorotelomer PFAA precursors,n:2 FTIs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.382232737935912,-5.7790967320604825,-3.495006034680773,Fluorotelomer PFAA precursors,n:2 FTMACs
CCCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.890455834560056,-3.1695670824157327,-7.632825954760836,FASA based PFAA precursors,(N-Alkyl) FASEs
FC(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,-21.719421679791722,-8.831356343233901,4.778305726812777,Other aliphatics,Others
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-13.472490277027557,-6.504047239018794,1.289670318595045,PFAAs,PFCAs
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.99650049664239,-7.534874427913316,2.4794905911877145,PFAAs,PFSAs
O=C(Nc1ccc([N+](=O)[O-])cc1O)C(F)(F)C(F)(F)C(F)(F)F,1.221208613335585,25.196329878004885,5.412210067774725,Side-chain aromatics,Others
CCN(CCOP(=O)(O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,58.14099849055518,-15.26497917753752,0.287725448005621,Other aliphatics,PASF-based substances
O=S(=O)(O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-7.102120104449519,-6.375702033997859,4.47540198579883,"PFAAs, cyclic","PFSAs, cyclic"
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.065588378801571,-5.796251572285405,-1.9090834305356503,Other aliphatics,PACF-based substances
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,13.28860648933733,-16.111827320440653,10.445452351868148,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,19.325937657887938,-17.864449448574465,11.443287813219692,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-6.0684434200638195,-11.802675214439587,7.551484931994401,Perfluoro PFAA precursors,PFAIs
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17.652397338371802,-4.669530458485364,-6.0396684469472675,Other aliphatics,PASF-based substances
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.453974968715798,-2.8040651939540844,-4.622242472698123,Other aliphatics,Others
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,27.682243226014922,-10.418329053523765,-0.029836401090673283,Fluorotelomer PFAA precursors,n:2 FTMACs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21.461556199799908,-8.130319252957959,-1.697303364172661,Fluorotelomer PFAA precursors,n:2 FTMACs
FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-10.380840406246586,-14.322049972554963,11.884771601046332,"Non-PFAA perfluoroalkyls, cyclic","PFAs, cyclic"
CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.163232953669691,-2.567173323463883,-7.481230301359161,Other aliphatics,PASF-based substances
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,-8.74651796582129,3.0148873671893814,-9.604063673067348,Other aliphatics,Others
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,5.753394589465188,-12.771934587744955,8.586695742466327,Perfluoro PFAA precursors,PAFs
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-0.6441127053365107,-11.28714517405575,7.3587590015587985,Perfluoro PFAA precursors,PAFs
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,11.802412097042206,-14.34598301115092,9.619058564585801,Perfluoro PFAA precursors,PAFs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-6.032788106114714,-7.374704782295897,3.0665077987939298,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.1341554218028744,-9.513122938784834,4.997030550647367,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,7.681618593990252,-11.121053995220846,6.341671166398194,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,13.786896853053008,-12.848665429913439,7.50075050644868,PFAAs,PFCAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,29.036112004372708,-18.356740420345837,10.251695145701323,PFAAs,PFCAs
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.830456333819057,-11.494016142922737,5.982867290125404,PFAAs,PFSAs
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.1597516780396044,4.166066607534406,-11.673839123614016,FASA based PFAA precursors,N-Alkyl FASACs
C=CC(=O)OCCC(F)(F)C(F)(F)F,-12.643352314478657,3.7525364410057693,-9.989882707829356,Fluorotelomer PFAA precursors,n:2 FTACs
CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,-5.408429241755322,3.0201530371586784,-10.8512779880187,Other aliphatics,Others
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-8.041865697556469,-10.840603700304968,6.641987638494495,Perfluoro PFAA precursors,PAFs
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,19.76388839762853,-14.644120017815476,8.621237157863643,PFAAs,PFCAs
FC(F)(Br)C(F)(F)CCBr,-21.088698198528487,-3.243273651517693,-4.90750611901152,Other aliphatics,Others
C=CC(F)(F)C(F)(F)Br,-22.901476617889927,-1.79317665454513,-3.650165713709895,Other aliphatics,Others
CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,70.48396062497365,5.270326491807321,3.705600007664815,Side-chain aromatics,PASF-based substances
C=CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.68106969621193,-2.484773683720284,-4.7324610972412655,Other aliphatics,PASF-based substances
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,2.3196014172031334,17.63349885694799,7.329359222740815,Side-chain aromatics,Others
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.616814409816177,-5.513840757263696,0.8536475317191065,Fluorotelomer PFAA precursors,n:2 FTOs
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8337060413283504,-6.8413225809273985,0.37909216951415203,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.119196367951185,-2.7694520050411073,-2.780857054146983,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.2927855692656485,-5.365313876949699,-0.848565991378252,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.729158370533202,-7.962320285477676,1.2329453976909104,Other aliphatics,Others
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.7774493909693,-10.204412409123634,2.917438114021789,Other aliphatics,Others
O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.23751528467368996,-5.05137566495945,-2.5104098540310384,Fluorotelomer PFAA precursors,n:2 FTSAs
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.424423978674667,-4.340218748123543,-3.576640713316778,Fluorotelomer PFAA precursors,n:2 FTACs
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,12.173190479964028,-3.2112377847090987,-4.536951770519239,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,35.12385540247722,-23.56303604040239,14.204242031526272,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,28.852957744551308,-21.772550875516544,13.239884009480212,Perfluoro PFAA precursors,PFAIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,13.664895108549695,-14.061015781584699,5.9702424565711585,Fluorotelomer PFAA precursors,n:2 FTIs
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,18.145434760952877,-5.493553200290117,-2.6876609129414257,Other aliphatics,Others
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,6.00849928307697,-0.7004679883988177,-6.7073530115920805,Other aliphatics,Others
CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.758862583986767,-6.967021393961309,1.5641274185439284,FASA based PFAA precursors,N-Alkyl FASAs
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25.573345465990705,-11.248353276533523,1.7422650444840513,Fluorotelomer PFAA precursors,n:2 FTACs
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19.534758140358367,-9.044772121308007,0.17365672380783176,Fluorotelomer PFAA precursors,n:2 FTACs
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.8185974865044598,0.7947949350046783,-9.539323623690098,FASA based PFAA precursors,(N-Alkyl) FASEs
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.7676320018820384,0.07799113093968808,-8.303932631257101,FASA based PFAA precursors,(N-Alkyl) FASEs
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.0035794225005095,-2.072658422691878,-7.012766158344322,FASA based PFAA precursors,(N-Alkyl) FASEs
FC(Br)(Br)C(F)(F)C(F)(Br)Br,-20.574360866303902,-11.171426621363874,9.430647943312595,Other aliphatics,Others
C[N+](C)(C)CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.488670192519882,-0.10381104002424281,-11.901946987540692,Other aliphatics,PASF-based substances
CN(C)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.386014750785993,-0.06931037070793096,-10.802343113476866,Other aliphatics,PASF-based substances
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.885385697400059,-12.81073239879489,2.989929357582263,Fluorotelomer PFAA precursors,n:2 FTOHs
C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.428685533263178,2.642397550117896,-6.616120423138869,Other aliphatics,PASF-based substances
FC(F)(F)C(F)(F)CCI,-21.102625541092742,-3.6004451859386988,-4.987863512379622,Fluorotelomer PFAA precursors,n:2 FTIs
C=C(C)C(=O)OCC(F)(F)C(F)(F)F,-12.636195269651274,4.4073769316946985,-10.618445825608577,Other aliphatics,Others
C=CC(=O)OCCN(C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.173080826449436,0.9804244966234477,-10.167658840781217,Other aliphatics,Others
CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.512968251927136,0.044641522952125756,-9.803851094262761,Other aliphatics,PASF-based substances
O=S(=O)(NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.713668373849758,8.108947965224687,2.4481202981616685,Side-chain aromatics,PASF-based substances
O=S(=O)(Cl)c1ccc(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)cc1,16.040803596147022,9.340165998899698,7.371364758218309,Side-chain aromatics,Others
C=C(C)C(=O)OCCC(F)(F)C(F)(F)F,-10.699529401294217,4.386016946824198,-10.94607614412497,Fluorotelomer PFAA precursors,n:2 FTMACs
O=S(=O)(O)c1ccc(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)cc1,17.387031802669796,9.470144056660544,6.229602044525753,Side-chain aromatics,Others
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.434706767806491,1.443733372993164,-8.389148448490717,Fluorotelomer PFAA precursors,n:2 FTACs
OCCC(F)(F)C(F)(F)F,-20.19324333773513,-2.449501292778568,-9.040768263801054,Fluorotelomer PFAA precursors,n:2 FTOHs
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-8.892798337310703,-10.375807796121757,7.505738474098856,"Other aliphatics, cyclic","Others, cyclic"
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.738908369434432,-0.21390991788018363,-7.735236873643355,FASA based PFAA precursors,N-Alkyl FASACs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.924734121667754,-12.6157167461457,1.4705119374624671,Fluorotelomer PFAA precursors,n:2 FTMACs
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20.99526491390792,-14.777402652927611,4.368228379024882,Fluorotelomer PFAA precursors,n:2 FTOHs
CCN(CCC[Si](OC)(OC)OC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21.651625980578373,-3.9141587822915116,-9.773091017937494,Silicon PFASs,PASF-based substances
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1,10.663433119176037,12.764467045542531,8.27900793189421,Side-chain aromatics,Others
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)O,17.729544111824854,1.52969483049137,-14.400687068538899,Other aliphatics,Others
FC(F)(Br)C(F)(F)CCCCCCBr,-11.131579315281085,2.595228600614525,-13.462833226396917,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,31.990237581758386,-19.92081575963802,9.61362094287361,Fluorotelomer PFAA precursors,n:2 FTIs
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,37.984741966423435,-15.475960448541045,4.500159287305775,Fluorotelomer PFAA precursors,n:2 FTACs
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.226171078219366,-18.653889224078352,6.868654742905777,Fluorotelomer PFAA precursors,n:2 FTOHs
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,40.181497113686405,-14.726724774404769,2.8183719901556437,Fluorotelomer PFAA precursors,n:2 FTMACs
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,27.058038115595366,-16.725646932211028,5.657528154628006,Fluorotelomer PFAA precursors,n:2 FTOHs
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,31.719114987111507,-13.384287203870658,3.171608522057901,Fluorotelomer PFAA precursors,n:2 FTACs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,25.821663620229018,-17.990325901305685,8.467309905043285,Fluorotelomer PFAA precursors,n:2 FTIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,19.762829939705686,-16.03726267687984,7.255020445449571,Fluorotelomer PFAA precursors,n:2 FTIs
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,4.637853135332305,-10.91156351926143,3.676419426330407,Fluorotelomer PFAA precursors,n:2 FTIs
